SchoolName,Pincode,District
KHAGAIL POPULAR PRIVATE SCHOOL,788720,Karimganj
DR. A.P.J. ABDUL KALAM MEMORIAL INSTITUTE,788720,Karimganj
PALLI MANGAL SIKSHA NIEETON,788720,Karimganj
B.D.M ADARSHA VIDYANIKATAN,788713,Karimganj
ROYAL ACADAMY,788713,Karimganj
MANAV VIKASH SIKSHA NIKETAN VLP,788720,Karimganj
KALIGANJ TALENT ACADEMY,788720,Karimganj
KALIGANJ ADARSHA VIDYAPITH,788720,Karimganj
K.C MEMORIAL INSTITUTE,788720,Karimganj
MODEL ACADEMY,788712,Karimganj
SUBASH CHANDRA BASU LP SCHOOL,788722,Karimganj
ABDUL MUKTADIR CHY LP,788721,Karimganj
NEHRU LP SCHOOL,788722,Karimganj
SHANTIPUR BENGALI ACADEMY,788719,Karimganj
ROYAL PUBLIC SCHOOL,788712,Karimganj
JOYNAL ABDIN LASKAR ISLAMIC ACADAMY,788712,Karimganj
SARFINSHA MUKAM MADRASSA,788735,Karimganj
JANATA EXTENDED HIGH SCHOOL,788712,Karimganj
SISHU BIKASH ACADEMY,788712,Karimganj
ABUL QUASIM FAZLUL KARIM LP,788722,Karimganj
NABAJAGARAN VIDYANIKETAN,788152,Karimganj
APURBA CHAKRABORTY MEMORIAL COLLEGIATE SCHOOL,788722,Karimganj
KORAK BIKASH VIDYANGAN,788722,Karimganj
SHISHU NIKETON HIGH SCHOOL,788722,Karimganj
MODERN ENGLISH SCHOOL BANUGRAM,788722,Karimganj
MODERN PUBLIC SCHOOL,788719,Karimganj
SINGARIA BAZAR HIGH SCHOOL,788719,Karimganj
AMBEDKAR SISHU VIDYANIKETAN,788701,Karimganj
VIVEKANANDA VIDYANIKETAN,788701,Karimganj
ERALIGOOL WEST LAND GRANT PRIMARY SCHOOL,788701,Karimganj
DR. RADHAKRISHNAN VIDYANIKETAN,788701,Karimganj
KORAK BIKASH VIDYANGAN,788152,Karimganj
KOLI KUSUM ME SCHOOL,788152,Karimganj
SHIKSHA VIKASH SENIOR SECONDARY SCHOOL,788720,Karimganj
RABINDRA DAS VLP S,788711,Karimganj
PALLIMANGAL JUNIOR COLLEGE,788711,Karimganj
RISING SUN INSTITUTE,788720,Karimganj
ASAB ALI LP SCHOOL,788711,Karimganj
SUNRISE ENGLISH SCHOOL,788713,Karimganj
PRATIBHA COLLEGIATE VIDYANIKETAN,788711,Karimganj
UTTARAN COLLEGIATE SCHOOL,788712,Karimganj
LITTLE BLOSSOM SCHOOL,788711,Karimganj
FATIMEE ADARSHA BALIKA VIDYALAYA,788711,Karimganj
ANGELS PARK,788711,Karimganj
RISING STAR ACADEMY,788722,Karimganj
PAULPARA LP SCHOOL,788722,Karimganj
SARASWATI VIDYANIKETAN,788712,Karimganj
HOLY CHILDREN ENGLISH SCHOOL,788713,Karimganj
NOORJAHAN BIBI MEMORIAL LPS,788722,Karimganj
NILAM BAZAR PUBLIC SCHOOL,788722,Karimganj
GYAN VIKASH VIDYANIKETON,788712,Karimganj
SHIKSHA VIKASH PRIMARY SCHOOL,788720,Karimganj
SISHU BIKASH BANGLA ACADEMY,788719,Karimganj
ADVANCE TALENT ACADEMY,788722,Karimganj
MAHBABUR RAB CHOUDHURY LP SCHOOL,788722,Karimganj
MAHARSHI SANDIPAN VIDYAPITH,788806,Karimganj
NETAJI VIDYA BHAWAN,788806,Karimganj
TAGORE SCHOOL OF STUDIES,788803,Karimganj
VIVEKANANDA KENDRA VIDYALAYA BADARPUR,788803,Karimganj
BADARPUR VIDYA MANDIR HIGH SCHOOL,788803,Karimganj
BEACON SENIOR SECONDARY SCHOOL,788806,Karimganj
LITTLE ANGELS SCHOOL,788710,Karimganj
SHAILAJA BISWAS MANIMUKTA VIDYA MANDIR,788710,Karimganj
ROWLANDS MEMORIAL HIGH SCHOOL,788710,Karimganj
TINY HEARTS ENGLISH MEDIUM SCHOOL,788710,Karimganj
A K M E I,788710,Karimganj
MAHARISHI VIDYA MANDIR,788710,Karimganj
DR. P R CHOUDHURY SISHUNIKETAN,788710,Karimganj
SARASWATI VIDYA NIKETAN H.S,788710,Karimganj
FRONTIER COLLEGIATE SCHOOL,788710,Karimganj
KARIMGANJ SENIOR SECONDARY SCHOOL OF SCIENCE,788710,Karimganj
SURESH DEB SIKSHA NIKETAN,788710,Karimganj
WINCHESTER MISSION HIGH SCHOOL,788161,Karimganj
DREAMLAND SR. SEC. SCHOOL,788164,Karimganj
