SchoolName,Pincode,District
DEWKURA JATIYA BIDHALAYA,781319,Barpeta
RAMDHENU ACADEMY,781321,Barpeta
KALGACHIA COLLEGE OF COMMERCE,781319,Barpeta
FACT ACADEMY,781317,Barpeta
BAMUNTARY ANCHALIK JATIYA BID,781319,Barpeta
T N D MODEL ACADEMY,781319,Barpeta
"FREEDOM ACADEMY,KALGACHIA",781319,Barpeta
BANCHIT CHOUDHARY SANKARDEV SISHU NIKETAN,781307,Barpeta
NASHIB ALI ACADEMY,781127,Barpeta
HALIMON NESSA ACADEMY,781127,Barpeta
SANKARDEV SISHU NIKETAN,781305,Barpeta
EVERGREEN ACADEMY,781305,Barpeta
ADARSHA JATIYA BIDYALAYA,781305,Barpeta
"DILIGENT ACADEMY,PADMAPARA",781305,Barpeta
ADURIPARA ADARSHA JATIYA BIDHYALAYA,781127,Barpeta
J.K. SMART ACADEMY,781305,Barpeta
SARTHEBARI JATIYA VIDHYALAYA,781307,Barpeta
DARUL ULOOM KHONGRA BARBHITHA,781305,Barpeta
"DR. ABDUL KALAM ACADEMY, HARIPUR",781302,Barpeta
SKYLARK JATIYA VIDHYALAYA,781302,Barpeta
G.O.C. JANATA ANCHALIK JATIYA VIDHYALAYA,781302,Barpeta
"SHINE MODEL ACADEMY, KAKDHUA",781302,Barpeta
"MILONJYOTI L.P.S,MADHYA KHOLABANDHA",781305,Barpeta
ASSAM WISER ACADEMY,781127,Barpeta
"SARUKHETRI ACADEMY , CHATALA",781312,Barpeta
"POPULAR ACADEMY, KACHUMARA",781127,Barpeta
SHISU BIKASH JATIYA BIDHALAYA,781127,Barpeta
MOTIUR RAHMAN MEMORIAL ADARSHA JATIYA VIDYALAYA,781305,Barpeta
MOIRADIA KHOLABANDHA A.J.V,781305,Barpeta
SOLEMAN SHAHAB ADARSHA JATIYA VIDHYALA,781127,Barpeta
CHENIMARI ANCHALIK JATIYA BIDYALAYA,781305,Barpeta
UDAYAN JATIA BIDYALAYA,781305,Barpeta
LUITPORIYA ADARSHA JATIYA VIDYALAYA,781305,Barpeta
HOLY PUBLIC ACADEMY,781305,Barpeta
SCHOLAR ACADEMY,781302,Barpeta
GYANJYOTI ADARSHA JATIYA VIDYALAYA,781127,Barpeta
DR. A.P.J. ABDUL KALAM ACADEMY,781127,Barpeta
KARAIKHAITY JATIYA VIDYALAYA,781127,Barpeta
S.U.KINDERGARTEN ACADEMY,781311,Barpeta
SANKARDEV SHISHU VIDYA NIKETAN,781302,Barpeta
DOLPHIN JATIYA VIDHYALAYA,781302,Barpeta
AROMA ENGLISH SCHOOL,781302,Barpeta
"KAMALAKANTA ACADEMY, BAHARI",781302,Barpeta
"ANCHALIK JATIYA VIDHYALAY, CHATALA",781307,Barpeta
ASOMI JATIYA VIDYALAYA,781307,Barpeta
JANAPRIO JATIA VIDHYALAYA,781311,Barpeta
ANCHALIK GYANJYOTI VIDYALAYA,781309,Barpeta
BYASKUCHI JATIYA VIDYALAYA,781307,Barpeta
SHANKAR DEV SHISHU NIKETAN,781311,Barpeta
GAHIYA HIGHER SECONDARY SCHOOL,781311,Barpeta
SARUKHETRY JATIYA BIDYALAYA,781307,Barpeta
AROHAN JATIYA VIDYALAYA,781305,Barpeta
PASCHIM MAZDIA ANCHALIK GYAN BIKASH JATIYA VIDYALAYA,781305,Barpeta
MAZDIA HIGHER SECONDARY SCHOOL,781305,Barpeta
FLORAL ACADEMY,781305,Barpeta
RATNAPEETH JATIYA VIDYALAYA,781311,Barpeta
BAHUMUKHI SIKSHA VIKASH ACADEMY,781311,Barpeta
JNYANDEEP ANCHALIK JUNIOR COLLEGE,781307,Barpeta
"PANCHA RANTA JATIYA VIDYALAYA, CHENGDI",781127,Barpeta
DARWIN ACADEMY,781307,Barpeta
GOMAFULBARI GIRLS HIGH SCHOOL,781302,Barpeta
KUKARPAR ANCHALIK JATIYA BIDYALAYA,781305,Barpeta
P.T.ANCHALIK JATIYA VIDYALAYA,781308,Barpeta
HARENDRA-CHITRA JR. COLLEGE,781352,Barpeta
ROYAL ACADEMY,781352,Barpeta
NINE STAR GOLDEN ACADEMY,781352,Barpeta
"GOLD STAR ACADEMY,MOHAN BAZAR",781352,Barpeta
"GLOBAL ACADEMY,BHAKTARDABA",781352,Barpeta
SUNDAR ACADEMY,781301,Barpeta
SHISHU KALYAN JATIYA VIDYALAYA,781352,Barpeta
SUN FLOWER JATIYA VIDYALAY,781308,Barpeta
DONGRA JATIYA VIDYALAYA,781309,Barpeta
IKRA ACADEMY,781309,Barpeta
M.G.D.P HIGH SCHOOL,781309,Barpeta
RISING SUN MODEL ACADEMY,781309,Barpeta
"A.K.TALENT ACADEMY,BHAKTARDABA",781352,Barpeta
"NEW MODEL ACADEMY,HELOCHA",781352,Barpeta
RATNADBIP JUNIOR COLLEGE,781309,Barpeta
EVERGREEN JATIYA BIDYALAYA,781352,Barpeta
"GYANJYOTI ACADEMY, GOLIBANDHA",781375,Barpeta
RED ROSE MODEL SCHOOL,781352,Barpeta
AZAD JATIYA VIDYALAY,781352,Barpeta
"EXCELLENT ACADEMY,BHAKTARDABA",781352,Barpeta
BHELLA ANCHALIK JR. COLLEGE,781309,Barpeta
BAPUJI ADARSHA JATIYA VIDYALAY,781309,Barpeta
GYANODAY JATIYA VIDYALAYA,781309,Barpeta
AZAD ANCHALIK JUNIOR COLLEGE,781309,Barpeta
ARUNODOY JATIYA VIDYALAYA,781309,Barpeta
AZAD ANCHALIK JATIYA VIDYALAYA,781316,Barpeta
RAINBOW MODEL ACADEMY,781309,Barpeta
"B. K. ANCHALIK JATIYA VIDYALAYA, BHAIRAGURI",781311,Barpeta
GYAN JYOTI JATIYA VIDALAYA,781309,Barpeta
KRISHNAGURU MAHAVIDYALAYA,781307,Barpeta
JEEVJYOTI JATIYA VIDYALAYA,781311,Barpeta
KRISHNAGURU VIDYAJYOTI,781307,Barpeta
KAHIKUCHI GLIMS ACADEMY,781311,Barpeta
SUNRISE ACADEMY,781314,Barpeta
U N ACADEMY RAMPUR,781375,Barpeta
BAGODI ANCHALIK JATIYA BIDYALAYA,781311,Barpeta
"SANKARDEV SHISHU VIDYA NIKETAN, BARBILA",781309,Barpeta
DAKSHIN PAKA ANCHALIK JR. COLLEGE,781311,Barpeta
KESHAB DAS JATIYA VIDYALAYA,781309,Barpeta
PAZARBHANGA ANCHALIK SR. SECONDARY SCHOOL,781302,Barpeta
BHERALDI ANCHALIK JATIYA VIDYALAYA,781309,Barpeta
MASTER SAMSUL HAQUE JATIYA VIDYALAYA,781309,Barpeta
"ST. PAUL'S ENGLISH MEDIUM SCHOOL, BARPETA",781301,Barpeta
ASOM KESHORI JATIYA VIDYALAY,781301,Barpeta
"SANKARDEV SHISHU VIDYA NIKETAN, BARPETA",781301,Barpeta
